,dis,velo,c
0,1071.6525607671265,30.14195039079889,246
1,874.265733372641,30.122042719771052,246
2,1061.7977663143422,29.930682785170106,246
3,1052.5451892745466,30.02969253928819,246
4,979.1087241869072,30.108899657641864,246
5,544.3141584647763,30.012777659844687,246
6,1069.6550451483124,30.14195039079889,246
7,629.7820980078515,29.871166629031034,246
8,1069.9149396193175,30.099829093053568,246
9,1068.9069276766754,30.14195039079889,246
10,1016.3633782575805,29.766579427575625,246
11,1070.5413058724503,29.260778584292854,246
12,1041.3119497878554,30.10258663401045,246
13,51.60468503197521,29.81943166175665,246
14,1070.4151692700207,30.14195039079889,246
15,1070.8624566453082,30.14195039079889,246
16,1066.6584364263463,30.14195039079889,246
17,814.9089832559775,30.131082921235574,246
18,1006.8050442185543,29.99072354845871,246
19,500.54082040451976,29.992772052930935,246
20,1063.5248976297257,29.465163670520774,246
21,799.8783019981219,30.05041939144757,246
22,1070.533869462768,30.14195039079889,246
23,1068.0767092486544,30.14195039079889,246
24,1065.6535599665178,24.962323093072968,246
25,1065.9867452268174,29.99865889269486,246
26,274.9431325416222,29.986748744305082,246
27,1070.468118606319,30.14195039079889,246
28,203.42838064210065,30.77526198967293,246
29,1066.582359866858,29.99865889269486,246
30,1071.777868754533,29.67349700385411,246
31,1066.6338429628634,30.071824526026568,246
32,531.176001230392,30.287956507049174,246
33,83.55608747457367,31.397081650262994,246
34,1056.3461623060564,30.101121110667446,246
35,795.6507472206209,29.84100973898523,246
36,1071.3718438515032,30.14195039079889,246
37,1068.6225008496062,30.14195039079889,246
38,594.889930417942,29.488204502185635,246
39,37.30960103979049,32.822277011531206,246
40,411.6000233201616,30.175874690201052,246
41,1068.738437806068,30.14195039079889,246
42,83.42100007531934,31.397081650262994,246
43,1068.9362499050956,30.14195039079889,246
44,1070.6555085937853,30.14195039079889,246
45,1063.18204746039,27.918387658355964,246
46,154.7997144870512,29.998518296702134,246
47,345.17499833234405,29.655586074257155,246
48,1008.0935969978547,30.03102213164726,246
49,951.4096840753683,30.112356789630493,246
50,1066.642575489296,29.58201085251854,246
51,290.7487284117579,30.102551450576573,246
52,1072.9780995569454,29.742941448298552,246
53,1071.5254067066708,29.769775246202602,246
54,1066.9146553772612,30.07152785558762,246
55,1050.3907096758426,29.99112112066473,246
56,1069.7200928076606,30.14195039079889,246
57,330.0076080651436,28.038981808607605,246
58,37.10869055910484,32.822277011531206,246
59,1045.9304215768386,29.88683539638173,246
60,737.4276683713924,30.00938766845732,246
61,1066.4989439879523,29.653867798826518,246
62,1067.1074514133027,30.09969686967213,246
63,486.39372404232915,30.221202429584977,246
64,889.2897637277379,30.11997419909697,246
65,794.2014850905633,28.304972823125663,246
66,1067.2285048266738,30.071528057435618,246
67,1037.9415327502634,29.99654315574958,246
68,1070.1792494147971,30.099829093053568,246
69,1070.1997592583743,30.14195039079889,246
70,1005.1178627783914,29.515859966863545,246
71,1068.5476879822875,30.099829093053568,246
72,1068.3362524095044,30.099829093053568,246
73,1041.83419604121,30.10258663401045,246
74,1066.77960542102,29.99865889269486,246
75,844.2573675929044,30.034794245477165,246
76,589.1656576404034,29.99388404478772,246
77,1067.3302018444888,29.99865889269486,246
78,1069.4107508511352,30.14195039079889,246
79,242.3294075492663,29.65210961679925,246
80,814.7803690035607,30.18663847679113,246
81,1070.1600606035995,30.14195039079889,246
82,135.2482638389753,28.60257082049157,246
83,1069.6728258657363,30.07153096546398,246
84,1071.8728894716303,30.14195039079889,246
85,946.6003421865075,30.112356789630493,246
86,1062.067922699699,29.822910686004967,246
87,1071.3364977714468,30.14195039079889,246
88,1070.2234898443073,30.14195039079889,246
89,83.15431404919795,31.397081650262994,246
90,1069.0027284322196,30.14195039079889,246
91,1067.0266321327467,29.60659191005654,246
92,1064.4939383711871,29.180730821012176,246
93,1063.608892704367,29.92823635748359,246
94,1069.8100993853932,30.099829093053568,246
95,1069.511447512104,30.14195039079889,246
96,113.62241419153571,31.009063786230904,246
97,356.00206025311843,26.846019003423464,246
98,1027.2601784541891,30.104095260981193,246
99,1071.271396590209,30.14195039079889,246
100,1069.1273846979961,30.14195039079889,246
101,1069.5982461306057,30.14195039079889,246
102,1068.6706597868174,29.99664053164396,246
103,978.2648108853072,29.513712742065167,246
104,320.2637722368996,29.98864179638353,246
105,1039.3267168517898,30.10258663401045,246
106,1069.0056698304525,30.07152785558762,246
107,1070.2191246829914,30.14195039079889,246
108,1046.8104682966268,29.3851715050021,246
109,157.76547629498452,30.707750213679994,246
110,1069.1454823805693,30.061668700658046,246
111,1066.190975622768,29.97035765522891,246
112,961.3622726400209,30.03044496479252,246
113,1059.2124719172527,29.73932090531684,246
114,1067.0276552807072,30.071527868688655,246
115,1054.5339244526906,30.06254968209602,246
116,1069.1312512628765,30.14195039079889,246
117,798.1596169263818,30.08261278767398,246
118,903.7571418588469,30.0791436105935,246
119,1070.2149732288374,30.14195039079889,246
120,1071.4867775134892,30.14195039079889,246
121,1069.5002625940124,30.14195039079889,246
122,1069.6447403044067,29.60659191005654,246
123,695.0617345102768,30.153879951015675,246
124,1070.5495788128824,30.14195039079889,246
125,755.2565566473168,30.14156955493442,246
126,533.6230288929223,25.67051398208229,246
127,492.04625360865725,29.570749327412837,246
128,1065.7383135952123,30.02940655786449,246
129,1069.8127498789866,30.14195039079889,246
130,1063.5057213208445,29.468723529240112,246
131,1070.6524817081463,30.14195039079889,246
132,304.65571372949194,30.04173638360329,246
133,251.49588450849657,28.69220506773792,246
134,1068.9662556834776,30.14195039079889,246
135,1069.0594941396605,28.489275752521547,246
136,1072.0901732019254,29.72089974140743,246
137,1070.1156104284928,30.14195039079889,246
138,1066.1936036493053,25.319017415609544,246
139,485.5537522818588,30.136827429584983,246
140,1069.5716688450864,30.14195039079889,246
141,784.0747678624257,29.99541303359079,246
142,187.9683258235752,30.589860015022683,246
143,574.3359968117762,30.051275730176872,246
144,913.9857361292777,29.949975045028218,246
145,435.50092644201175,29.62508279569354,246
146,111.53530479894587,29.964795644487204,246
147,277.8009761767813,30.393248726829874,246
148,1066.4934358808316,30.033977365695737,246
149,157.97542726124087,30.707750213679994,246
150,395.4123773638639,29.969797221018595,246
151,96.81854164732093,30.440047481550096,246
152,712.6359060113452,30.150605909504705,246
153,1066.1374214226535,30.071528357850024,246
154,1069.2604994754604,30.14195039079889,246
155,1069.7235599429578,30.14195039079889,246
156,155.91697732027987,30.194779835110914,246
157,1063.0697192682255,29.941661306034266,246
158,1069.9320015761193,28.919979429009743,246
159,1074.2347020639907,29.820534413148916,246
160,1071.4302207598714,30.027443348545365,246
161,1068.3693452630935,30.071824526026568,246
162,1068.350277561479,30.040780190440177,246
163,1068.607504318665,29.653867746482238,246
164,1069.0349228631167,30.14195039079889,246
165,1075.876169423243,29.90764362701903,246
166,728.7825853199756,28.4273789901569,246
167,1069.192994425573,27.02630984489521,246
168,1070.2980116465574,30.14195039079889,246
169,1069.79868488744,30.099829093053568,246
170,1066.6890427727863,29.604052559409663,246
171,1069.8625421274094,30.14195039079889,246
172,1069.0867454210077,29.604052559418456,246
173,467.2669243544559,29.992305733765114,246
174,1078.3770282869616,27.629211253163092,246
175,1067.2865756223298,30.099829093053568,246
176,1071.0288863494588,30.09969686967213,246
177,980.3335510093141,30.108899657641864,246
178,845.7822656546043,30.126401388334305,246
179,1072.002549081119,30.14195039079889,246
180,1075.2330070378025,29.890109244538937,246
181,1070.4762144771837,30.14195039079889,246
182,1070.4271721449697,30.14195039079889,246
183,81.47681259040323,30.376733195145654,246
184,874.6361657326062,30.046072892184846,246
185,1071.8084858602274,29.751220355650055,246
186,1067.6254048062513,30.040780190440177,246
187,1067.6409708117671,30.01704976082767,246
188,1066.6735477087782,30.00112457591108,246
189,1069.0359111805153,30.07152785558762,246
190,697.8616111769234,28.932572812626912,246
191,83.5631891279906,31.397081650262994,246
192,1070.2965005620904,29.72331219092668,246
193,960.6737017439576,29.918148089792517,246
194,619.3785776238536,29.994182384066367,246
195,889.728637342747,30.170821656724087,246
196,978.7426328767979,30.067361196103402,246
197,798.9808840903073,29.482934773087432,246
198,615.0856741955572,25.955685936688795,246
