,dis,velo,c
0,1066.7169409885628,30.07152785558762,196
1,1070.659149580157,30.14195039079889,196
2,1071.1437398036485,30.14195039079889,196
3,36.81124689738931,31.576932629243828,196
4,561.7277042153407,30.27239129045192,196
5,1070.3159010832458,30.14195039079889,196
6,135.6363887379269,28.799042464924923,196
7,575.4087892236189,29.993723098597922,196
8,1069.6329962159532,30.14195039079889,196
9,1069.6393319528183,30.14195039079889,196
10,375.3241587677154,29.565096042960732,196
11,1006.3248282669712,30.029081757413746,196
12,1069.9220285533042,30.14195039079889,196
13,1069.8170453134878,30.14195039079889,196
14,426.2804557851637,30.253138057382873,196
15,647.4813780073055,29.901067048080343,196
16,1071.1752052416027,30.14195039079889,196
17,111.05158890080523,30.37991294696253,196
18,1069.190134818354,30.14195039079889,196
19,1070.171386536505,30.14195039079889,196
20,604.9205470685665,30.10946194366803,196
21,559.6986547227931,30.012432317686724,196
22,739.0512774511789,30.0397648519739,196
23,617.2667172108738,29.8833260539261,196
24,1068.1117675632781,30.14195039079889,196
25,546.7412770779099,30.12162438185337,196
26,1072.4239635173583,30.14195039079889,196
27,1069.9530561333313,30.14195039079889,196
28,1071.0726731032173,30.14195039079889,196
29,487.2279883884652,30.136827429584983,196
30,815.4556818867715,30.081082921235573,196
31,665.5483598686883,30.16087449424366,196
32,1069.585883858839,30.14195039079889,196
33,1070.2229025687027,30.14195039079889,196
34,109.51543058932262,29.88668850163006,196
35,1071.2576824198825,30.14195039079889,196
36,1067.2882926087536,30.07152785558762,196
37,1070.2666571448979,30.14195039079889,196
38,1070.7380474067502,30.14195039079889,196
39,1069.9090467654364,30.14195039079889,196
40,1070.2259693950002,30.14195039079889,196
41,1069.6532373117773,30.14195039079889,196
42,1070.9985545923662,30.14195039079889,196
43,1068.3502951920505,30.14195039079889,196
44,1069.8504657354226,30.14195039079889,196
45,1070.646725954964,30.09969686967213,196
46,125.5719787652732,30.333383599614283,196
47,1071.1863947145728,30.14195039079889,196
48,1071.034184279777,30.14195039079889,196
49,496.5124902134335,29.819462073312213,196
50,754.3680450449033,30.03896955493442,196
51,1066.808108372745,30.14195039079889,196
52,1070.4895615948067,30.14195039079889,196
53,288.7394146540409,29.81965873359982,196
54,800.8230451363312,30.05041939144757,196
55,1069.4498954059356,30.14195039079889,196
56,1071.8852698520539,30.14195039079889,196
57,1068.2882696618196,30.14195039079889,196
58,1069.4681225062573,30.14195039079889,196
59,573.086909597145,29.95079301692888,196
60,1070.5271713329087,30.14195039079889,196
61,407.2846089888259,29.640228126236384,196
62,1069.4564949266555,30.14195039079889,196
63,681.1841015172898,30.15729950548269,196
64,630.7990044478458,29.878685270984562,196
65,1070.9673686148576,30.14195039079889,196
66,800.3197562508842,30.036763731070206,196
67,1068.6077972947146,30.14195039079889,196
68,764.4719696707014,29.842127014641587,196
69,1068.3708655495955,30.14195039079889,196
70,516.1315042629542,30.20819052196238,196
71,532.5849957140907,30.20224222133489,196
72,1067.8637913456466,30.14195039079889,196
73,978.6271602415254,29.996330426872632,196
74,651.6171530561086,30.23438320341212,196
75,1069.9430803320306,30.09969686967213,196
76,1066.2183049457994,30.07152785558762,196
77,1070.457316990728,30.14195039079889,196
78,1067.7834706769133,30.14195039079889,196
79,1069.4170291288594,30.14195039079889,196
80,1069.8444078405673,30.14195039079889,196
81,902.8898421409967,30.072974629112018,196
82,1069.8637553601297,30.14195039079889,196
83,1067.3128267552547,30.14195039079889,196
84,1070.3847585518022,30.14195039079889,196
85,1071.4232506894193,30.14195039079889,196
86,1070.3767628166834,30.14195039079889,196
87,1071.3772097058254,30.14195039079889,196
88,840.0140412130357,30.034794245477165,196
89,81.77954022544534,29.942502407622165,196
90,1069.357218390072,30.14195039079889,196
91,1053.2453796800976,29.996592539238872,196
92,1068.738122331754,30.14195039079889,196
93,1070.6311959221584,30.14195039079889,196
94,1069.206745609661,30.14195039079889,196
95,1069.2740315756766,30.14195039079889,196
96,1055.222744125795,30.101121110667446,196
97,1069.6447980176458,30.061668700658046,196
98,919.0519354791724,29.996089799126576,196
99,1070.3064823126028,30.14195039079889,196
100,993.7334465883573,30.02952239010183,196
101,830.2998787577392,30.128699595394927,196
102,228.86488082057446,29.829590739276036,196
103,725.805292429182,30.091218286390028,196
104,1069.2578337171012,30.14195039079889,196
105,1071.3964371554214,30.14195039079889,196
106,965.4412143977534,30.110601214792517,196
107,251.81758383580436,29.0605438623064,196
108,1069.2968501331263,30.14195039079889,196
109,557.7862245722074,29.871062398349448,196
110,141.6770970708293,29.973355613618626,196
111,305.0902653525746,30.133611382758254,196
112,722.3506327028219,29.99503078639002,196
113,904.0889812033462,30.11797462911202,196
114,919.0655358565211,30.116040618798706,196
115,1063.3285976455627,30.001105320376354,196
116,1069.3725740706386,30.14195039079889,196
117,1069.7116491072388,30.14195039079889,196
118,142.0201411825029,30.216309688114645,196
119,172.55782923722492,30.643462333724983,196
120,860.730584437526,30.176815399065283,196
121,1069.3659470955217,30.14195039079889,196
122,1069.4803791323131,30.14195039079889,196
123,1068.4474090710025,30.14195039079889,196
124,1068.3480652133715,30.14195039079889,196
125,1069.6173552497742,30.14195039079889,196
126,1067.6010340261741,30.14195039079889,196
127,516.7681911002477,30.20819052196238,196
128,98.47099243769748,31.17351253397975,196
129,741.3841367754762,30.14445872952492,196
130,756.3031776622727,30.201569554934423,196
131,1068.5150479129102,30.14195039079889,196
132,330.5115373244138,29.428418665266353,196
133,1069.3881462643278,30.14195039079889,196
134,663.2113501965819,29.960903776504935,196
135,1070.098038855097,30.14195039079889,196
136,1069.5691042271071,30.14195039079889,196
137,810.2712657742817,30.00145329162238,196
138,1070.8018897210968,30.14195039079889,196
139,1070.8852283337021,30.14195039079889,196
140,1069.7691884945134,30.14195039079889,196
141,1066.4619031149361,30.07152785558762,196
142,1070.116669322638,30.14195039079889,196
143,1064.8152969455405,30.07152785558762,196
144,1070.2416908274308,30.14195039079889,196
145,1063.9606183712324,30.001105320376354,196
146,887.8492772685668,29.937798613745255,196
147,1069.5988550082488,30.14195039079889,196
148,307.63850304211724,30.503923881251335,196
149,1069.743159278211,30.14195039079889,196
150,1069.50485364647,30.14195039079889,196
151,1068.5176937723982,30.14195039079889,196
152,1070.667036696443,30.14195039079889,196
153,1069.8154819595957,30.14195039079889,196
154,66.70323385705453,29.90990884866797,196
155,607.4645640771088,30.176961943668026,196
156,679.7250130610352,30.097299505482688,196
157,1069.2971453737887,30.14195039079889,196
158,1068.6707697341903,30.14195039079889,196
159,1069.9078608182667,30.14195039079889,196
160,918.7485652908125,30.16522094666756,196
161,1070.1738729173744,30.14195039079889,196
162,712.2564920740904,30.214435696738747,196
163,1070.4977855223333,30.14195039079889,196
164,1026.668493154911,30.104095260981193,196
165,1070.8983801942704,30.14195039079889,196
166,1070.2220511091784,30.14195039079889,196
167,1070.7571682855655,30.14195039079889,196
168,1069.0475086270515,30.14195039079889,196
169,336.07090844733864,30.215846209922532,196
170,1069.7980277462368,30.14195039079889,196
171,1071.2675025526294,30.14195039079889,196
172,96.86291619472755,30.320405224926073,196
173,364.70772550776394,30.081186572698908,196
174,1070.4092272578314,30.14195039079889,196
175,993.0110015561515,30.10724966282911,196
176,1067.8304342724484,30.14195039079889,196
177,1071.8777502943726,30.14195039079889,196
178,408.97492959819897,29.991165842467613,196
179,1068.3721681180969,30.07152785558762,196
180,1069.9217974220942,30.14195039079889,196
181,1070.1258133297727,30.14195039079889,196
182,1076.247622057252,29.931645524260016,196
183,1068.33094296877,30.07152785558762,196
184,1068.8071242021326,30.14195039079889,196
185,1068.2156166182992,30.14195039079889,196
186,1064.9997033964244,30.001105320376354,196
187,1078.3439440408126,29.9594233020378,196
188,977.7617785594977,30.029976580718785,196
189,1071.154266918692,30.14195039079889,196
190,1069.969910578926,30.14195039079889,196
191,679.5787713580082,29.99469950548269,196
192,1069.1781042289815,30.14195039079889,196
193,1069.4304251737217,30.14195039079889,196
194,873.2931868820465,30.173766857702088,196
195,1070.9647938231697,30.14195039079889,196
196,1071.320111420178,30.14195039079889,196
197,1067.9543618158093,30.14195039079889,196
198,1069.7790272293814,30.14195039079889,196
199,739.524000858585,29.995132198912675,196
200,813.3227417760696,30.036082921235575,196
201,1067.0506049426322,30.14195039079889,196
202,1069.2348889639902,30.14195039079889,196
203,1069.3728488020276,30.14195039079889,196
204,1070.731894869197,30.14195039079889,196
205,1078.231175861033,30.00108996870446,196
206,1067.5220462125728,30.14195039079889,196
207,1067.5499112320736,30.14195039079889,196
208,708.3890719893491,29.994925058440874,196
209,1038.1705547393512,29.99654315574958,196
210,1053.358861621475,30.06254968209602,196
211,1071.0535862754887,30.14195039079889,196
212,1070.9194824845417,30.14195039079889,196
213,921.375850557034,30.16522094666756,196
214,1068.2931119649836,30.14195039079889,196
215,1066.0653636802588,30.07152785558762,196
216,1069.067411063085,30.14195039079889,196
217,1069.1230295792009,30.14195039079889,196
218,1070.0451374445445,30.14195039079889,196
219,1068.7434999806326,30.14195039079889,196
220,903.5832547906339,30.167974629112017,196
221,96.7836656981319,30.724422481550096,196
222,1070.9144047426755,30.14195039079889,196
223,1068.3627610340602,30.14195039079889,196
224,82.3779339944173,30.376733195145654,196
225,1070.155613932462,30.14195039079889,196
226,1069.7515354577195,30.14195039079889,196
227,173.3908588930958,30.643462333724983,196
228,127.74961104962554,30.884054628404723,196
229,724.8752572563974,30.091218286390028,196
230,1069.6696939685999,30.14195039079889,196
231,1070.222773546627,30.14195039079889,196
232,1061.2510411310077,29.930682785165086,196
233,876.0855961515217,30.122042719771052,196
234,1069.095124518872,30.14195039079889,196
235,1008.2055668172239,30.029081757413746,196
236,1068.9382598111697,30.14195039079889,196
