,dis,velo,reward,c
0,788.5609611871192,30.000000000000007,0.1249595492125085,455
1,945.2492575422252,29.999999999999357,0.12499999999998394,455
2,408.57409597444536,19.683000000417174,0.0,455
3,153.8368522590136,17.503375268749206,0.0,455
4,866.1959439295456,29.99999999608187,0.11855918606761072,455
5,366.52379341231835,24.300000005510476,0.0,455
6,1004.510346954248,29.99999999416793,0.1249999998541982,455
7,387.9355387840218,19.80502265672174,0.0,455
8,1067.4401825514785,30.000000000000007,0.7499999999999997,455
9,127.93505072634122,30.01020566755195,0.12525505014180002,455
10,78.63814743240971,19.896921842164257,0.0,455
11,82.90710506269446,24.483403499797888,0.0,455
12,169.0811354192778,19.683901192872785,0.0,455
13,842.7748436505145,24.300000000000004,0.0,455
14,782.7642410120051,16.200001509600504,0.0,455
15,890.4921192351803,24.300000000000004,0.0,455
16,1072.6921001339504,20.000000000000007,0.625,455
17,945.9879809055752,21.870000000000005,0.0,455
18,426.82032826156194,24.300000000143733,0.0,455
19,1063.8145123395184,29.999998614661855,0.123288178868671,455
20,529.6018928968736,19.683000000000284,0.0,455
21,506.45032169275953,18.097797303731294,0.0,455
22,472.35225702278444,30.000000000008,0.1250000000002,455
23,544.1906940357999,30.00000000000008,0.12500000000000142,455
24,315.1653050291324,15.755648798752532,0.0,455
25,456.95259697731717,27.000000000021497,0.03233289236541384,455
26,958.7753200112379,19.68299999871854,0.0,455
27,1068.6867837026514,29.999999999998405,0.7499999999999601,455
28,1070.8897023844995,20.000000000000007,0.625,455
29,802.2033353661916,30.000000000000007,0.1249999999987178,455
30,217.70212989006419,27.00004643311196,0.04109907237489524,455
31,291.390932264704,24.670139375628445,0.0,455
32,706.7350974962342,29.999867933837272,0.12499669824685984,455
33,621.9914639286237,30.000000000000007,0.12499793969238164,455
34,306.55240738866723,24.300000211258485,0.0,455
35,275.3560740018097,21.19190186747045,0.0,455
36,422.2663703001699,18.128502604321902,0.0,455
37,438.79475331450345,19.683000000067373,0.0,455
38,680.355893237665,24.300000000000004,0.0,455
39,559.0639521148299,19.683000000000042,0.0,455
40,606.1462282792982,24.300000000000004,0.0,455
41,456.89134173320656,24.300000000023218,0.0,455
42,589.3810985559207,21.191900559413586,0.0,455
43,484.85560311624226,24.30000000000375,0.0,455
44,441.8277383766034,19.683000000067373,0.0,455
45,157.24055921012922,27.001780134069705,0.04167240047534666,455
46,218.17767414380748,27.00004643311196,0.05000116082779907,455
47,1023.6482395189082,24.300000000000004,0.0,455
48,527.9097180248726,21.149548961235283,0.0,455
49,300.7507404645726,16.844016133637012,0.0,455
50,290.2091553962816,24.30000052567872,0.0,455
51,335.1054713977161,21.87000003684898,0.0,455
52,943.0021585713293,29.999999999999993,0.11103471544629102,455
53,259.98944142703203,20.756253515253196,0.0,455
54,1074.755644279848,25.000000000041076,0.625000000001027,455
55,604.3495614730898,21.870000000000005,0.0,455
56,692.6207236289124,19.683000000000003,0.0,455
57,978.8545156189359,29.99808343293889,0.10841917506696774,455
58,200.10069212044596,21.870134766370573,0.0,455
59,361.203519723254,20.932929274822133,0.0,455
60,1060.4165564789603,20.000000000000007,0.625,455
61,661.80175894218,24.29993809398622,0.0,455
62,497.37322793124946,19.683000000001755,0.0,455
63,307.9211946294147,27.009388041202406,0.050234701030060155,455
64,751.8048091855757,19.68299995087184,0.0,455
65,812.6774125859484,22.97957073068839,0.0,455
66,321.7189748707294,27.00000007861116,0.0500000019652784,455
67,109.24660094663102,19.717549571811606,0.0,455
68,396.1204982470878,24.30000000088997,0.0,455
69,83.03609252680383,27.169818055368417,0.054245451384210414,455
70,425.94349554476184,27.000000000133088,0.04685500411399139,455
71,441.87293222800804,30.000000000049525,0.12500000000123815,455
72,545.3454686783618,21.870000000000104,0.0,455
73,173.88687641826613,30.000662403664624,0.1250165600916156,455
74,902.7083885681631,19.683000000000003,0.0,455
75,655.8777528107167,24.299998441335816,0.0,455
76,352.23518278968686,24.300000013711834,0.0,455
77,98.42346833298384,24.3737057531981,0.0,455
78,276.9414204706683,24.67014010005266,0.0,455
79,616.4545920190798,15.96747232836418,0.0,455
80,82.9535081075559,27.169818055368417,0.054245451384210414,455
81,935.7069734992324,30.000000000000007,0.1250000000000001,455
82,364.7106374554628,19.683000006427424,0.0,455
83,83.2720380287324,24.483403499797888,0.0,455
84,708.2688190731232,24.300000000000004,0.0,455
85,399.51972432820173,29.999237848766942,0.10844792762775682,455
86,576.014000078724,23.065273166084612,0.0,455
87,688.066981420718,19.683000000000003,0.0,455
88,261.1439901720505,20.756253515253196,0.0,455
89,185.31494705911587,19.683362169203633,0.0,455
90,671.6980043329572,25.000000000632873,1.5821857712872145e-11,455
91,1064.6633213986445,20.000002688385983,0.625,455
92,1067.5471720207272,20.000000000000007,0.625,455
93,127.54044737593435,27.011022120956106,0.05027555266852668,455
94,892.7538442220795,24.299861622622053,0.0,455
95,139.17085789941234,19.688579948734027,0.0,455
96,740.125487529377,27.000000000000007,0.04874946238010339,455
97,686.9773628768132,25.130420266522943,0.0032605066630690682,455
98,111.28286969270502,24.329620689138896,0.0,455
99,173.73178334119262,30.000662403664624,0.1250165600916156,455
100,944.0788079551254,21.869999999987563,0.0,455
101,349.79974509879014,19.683000015993482,0.0,455
102,750.3233319280885,19.136250000000004,0.0,455
103,470.8432343041612,25.807527914457225,0.020188197861430654,455
104,143.17255194450337,27.004429543208314,0.05011073858020784,455
105,351.5749490954639,19.683000015993482,0.0,455
106,98.62131044367538,30.063190803496312,0.12657961160740666,455
107,500.7700184499471,27.000000000001393,0.049831768764597786,455
108,127.25002723342848,24.311903890632593,0.0,455
109,276.6909914451295,24.30000130805687,0.0,455
110,378.81783757451524,30.00000000189861,0.12499999994732974,455
111,305.8328286738546,24.300000211258485,0.0,455
112,273.85260115510914,21.870001412701416,0.0,455
113,352.2206934036007,30.000000011755688,0.12500000023059676,455
114,586.7525168436695,19.68300000000001,0.0,455
115,1067.398811880481,20.000000000000007,0.625,455
116,1066.2643597709007,30.000000000000007,0.7500000000000001,455
117,337.5794723448022,30.00000002925191,0.12500000073129625,455
118,725.0158532598304,24.300000000000004,0.0,455
119,366.92371336307394,30.000000004724345,0.1250000001181086,455
120,696.308750505446,19.682809068706415,0.0,455
121,376.53660342699106,25.324527359492983,0.008113183978466429,455
122,559.436442646016,21.87000000000004,0.0,455
123,687.2109052913854,21.86993546412063,0.0,455
124,125.50874547207593,19.69688469803386,0.0,455
125,202.93822423752624,30.000106981889967,0.1250026745472492,455
126,1062.5945175123124,20.000000000023142,0.625,455
127,394.8799558523748,21.870000000961166,0.0,455
128,410.63408726525427,24.30000000035766,0.0,455
129,531.2354566396161,27.000000000000227,0.041447593929061985,455
130,408.02866766497266,19.683000000417174,0.0,455
131,152.70371450764978,21.044049170563753,0.0,455
132,241.63774800949037,17.50114225934081,0.0,455
133,725.7518184693754,16.213841526590496,0.0,455
134,1064.7812967784707,24.999995544598864,0.625,455
135,185.61236706084236,24.300310501717792,0.0,455
136,217.73720803732442,27.00004643311196,0.05000116082779907,455
137,974.453222295037,19.682999999916827,0.0,455
138,83.42865379820793,24.483403499797888,0.0,455
139,202.61804482226896,30.000106981889967,0.12500250685553646,455
140,530.9959923875816,27.000000000000227,0.049999701203326044,455
141,172.74051570874298,30.000662403664624,0.10848341019343281,455
142,36.849595937606466,32.42258374334769,0.1845226151697059,455
143,127.2323996275745,27.011022120956106,0.05011788499279149,455
144,745.1661277927233,21.869957993568086,0.0,455
145,424.1721066285899,21.870000000155233,0.0,455
146,481.298357016972,18.633811006693968,0.0,455
147,410.140056826395,21.870000000386273,0.0,455
148,292.11593732212805,19.68300061315166,0.0,455
149,650.566406853947,30.000000000000007,0.10857438138256272,455
150,396.4481393556614,21.870000000961166,0.0,455
151,202.76623582461022,27.000115540441165,0.05000288851102916,455
152,695.566743221568,27.000000000000007,0.05000000000000018,455
153,111.08096668667707,23.399556711622665,0.0,455
154,307.13232268909576,24.300000211258485,0.0,455
155,1066.0340007692841,20.000000000000007,0.625,455
156,634.30661086693,19.683000000000003,0.0,455
157,748.8514462010223,21.869973131070406,0.0,455
158,336.93159600380227,30.00000002925191,0.12500000073129777,455
159,1074.766911655496,20.000000000000007,0.625,455
160,813.1387326087042,24.300000000000004,0.0,455
161,381.79417044611955,27.0000000020505,0.04983176628562312,455
162,870.2183690200652,29.999978670577406,0.12495901638231638,455
163,439.38344379895193,19.136250000067378,0.0,455
164,515.3845024121348,20.011866878078354,0.0,455
165,1064.0255414775143,20.00000008463607,0.625,455
166,51.42544909343911,21.00754766167535,0.0,455
167,377.9066275984304,19.683000002583032,0.0,455
168,186.98062642802654,27.00028750159055,0.050007178597899146,455
169,742.416832791578,27.000000000000007,0.04999985726332465,455
170,274.12761093169934,22.816916895979464,0.0,455
171,440.52870732543045,19.683000000067373,0.0,455
172,98.20883825490455,27.068246067776016,0.0443932429377656,455
173,547.3334791779325,30.00000000000008,0.12489616966174483,455
174,352.92206956997285,27.00000001269614,0.05000000031740351,455
175,1073.1302723858848,29.99999999999989,0.7378195968298025,455
176,1053.4367757294738,21.869999995840182,0.0,455
177,375.7061895478102,23.88234191807981,0.0,455
178,813.7233661250087,21.870000000000005,0.0,455
179,545.5427664312763,21.870000000000104,0.0,455
180,1062.7990684474894,25.000000009750636,0.6250000002437658,455
181,1064.7600330299495,24.869579733477057,0.625,455
182,379.42117003219334,27.0000000020505,0.04743315309453516,455
183,819.6748412308752,20.000000000000007,0.0,455
184,158.95172120179092,30.00164827228676,0.12504120680716907,455
185,470.5058070350193,30.000000000008,0.12500000000019995,455
186,822.0271389413192,18.225000000020792,0.0,455
187,401.8228197189362,25.052412980358614,0.0,455
188,739.8674517893005,21.870000000000005,0.0,455
189,406.582997938286,26.999645087627197,0.049990829157534056,455
190,438.7700019626743,21.870000000062387,0.0,455
191,648.0332766233265,21.870000000000005,0.0,455
192,186.41507202043823,27.00028750159055,0.04744024179928946,455
193,127.29796391462827,27.011022120956106,0.050275404371501256,455
194,352.52878011675625,21.870000014808777,0.0,455
195,795.9509322420902,21.870000000000005,0.0,455
196,264.867929480582,16.473808806438953,0.0,455
197,430.8721178390277,18.655674468288794,0.0,455
198,306.9518174747402,24.300000211258485,0.0,455
199,214.54841303867912,19.683058492348337,0.0,455
200,172.7794004945039,21.870834437845172,0.0,455
201,1062.274310735456,20.000000000000007,0.625,455
202,1038.245815888876,27.000000000000007,0.05000000000000018,455
203,957.000463284301,29.999999999999826,0.12499991832120479,455
204,423.92120623483834,19.683000000167652,0.0,455
205,757.0373696394245,30.000000000000007,0.12500000000000017,455
206,1071.0728567883866,20.000000000000007,0.625,455
207,170.81463430469563,21.870834437845172,0.0,455
208,829.4364341847479,24.300000000000004,0.0,455
209,395.3284556214744,21.870000000961166,0.0,455
210,142.1107270318302,24.30478390666498,0.0,455
211,229.04856248905108,19.683023506762932,0.0,455
212,291.7509911627337,24.670139375628445,0.0,455
213,1027.3759263814668,29.99999999977721,0.12499999999443026,455
214,363.3275433683819,19.683000006427424,0.0,455
215,426.0157938768134,27.000000000133088,0.05000000000108189,455
216,743.1081078395948,21.2826952212986,0.0,455
217,471.29130562211776,27.00000000000864,0.04999999999716974,455
218,303.2418305047643,19.683000246411897,0.0,455
219,258.1271846216384,19.68300379647345,0.0,455
220,1067.8684746198403,20.00000000001758,0.625,455
221,367.90339793563425,27.000000005102294,0.03230716777998993,455
222,1069.873315212112,20.000000000000007,0.625,455
223,850.6746818374684,21.869999982302303,0.0,455
224,97.59343583480904,24.3737057531981,0.0,455
225,425.4592903792402,24.300000000143733,0.0,455
226,168.44547281369046,17.502034005372785,0.0,455
227,863.7454911549806,24.29999998873959,0.0,455
228,658.5820394413367,26.99999899609582,0.04999997470129795,455
