,dis,velo,c
0,1069.4156346862892,29.99865889269486,332
1,1072.19836247452,30.14195039079889,332
2,413.3288515335486,30.262165842464427,332
3,1071.9837603601613,30.14195039079889,332
4,1054.2111969007926,30.06254968209602,332
5,458.2155678184251,30.145949258223702,332
6,1072.4023474640312,30.14195039079889,332
7,34.98285420598174,30.723807629243826,332
8,532.8735705014601,30.20224222133489,332
9,1072.5560028373343,30.14195039079889,332
10,1008.3668276558092,29.965257130548075,332
11,1070.342336175267,30.14195039079889,332
12,943.6873140536022,29.87426162927161,332
13,756.8217342198523,30.14156955493442,332
14,1072.3759800223254,30.14195039079889,332
15,1072.9912257879803,30.14195039079889,332
16,1072.095470764218,30.14195039079889,332
17,372.5939217824587,29.36168993678941,332
18,993.4979378908233,30.02952239010183,332
19,1071.9030836223951,29.72331219104596,332
20,1072.078623195821,30.14195039079889,332
21,407.96992398199814,29.779342534044737,332
22,995.7699152503453,30.15270420828365,332
23,1071.4740191698797,30.14195039079889,332
24,902.4919521442279,30.034641295778684,332
25,1008.8991682429667,29.954454891742483,332
26,727.1210031503558,30.147468286390023,332
27,1061.1077770414586,29.816175742916847,332
28,726.7590606686003,30.209968286390023,332
29,1066.5884962983928,29.932807165337035,332
30,1070.9606145233117,30.14195039079889,332
31,724.4156741553845,30.055671411390023,332
32,112.85718564699695,30.6762264846436,332
33,1072.8407041158575,30.14195039079889,332
34,1072.39922277001,30.14195039079889,332
35,1056.5389339263038,30.143978253524587,332
36,695.0197436582612,29.99481473362437,332
37,651.0902090293798,30.101825063877232,332
38,1071.6782465223002,30.14195039079889,332
39,1066.4252080880635,30.00110532037638,332
40,1071.1336635322682,30.099829093053568,332
41,1070.3216067535213,30.14195039079889,332
42,652.6366119347188,30.164615761551655,332
43,1069.372505690917,30.07152785558762,332
44,37.29963853602504,34.2253736617973,332
45,861.5044139364277,30.124348519417605,332
46,1072.1208954488432,30.14195039079889,332
47,1073.0716369833779,30.14195039079889,332
48,966.7093903284853,30.110601214792517,332
49,844.4189196981165,30.034794245477165,332
50,1072.077121660296,30.14195039079889,332
51,604.2075510018453,29.956994154155428,332
52,398.34015240410235,30.38763375946955,332
53,1072.5403919595767,30.14195039079889,332
54,847.6099385994685,30.179972816905735,332
55,724.041023977041,29.951504759302736,332
56,1070.8459985196387,30.061668700658046,332
57,627.2980960334475,29.62416018448748,332
58,47.068116023190896,28.020651991481426,332
59,1071.7095519848713,30.14195039079889,332
60,413.0309278243199,30.373276953574628,332
61,652.0194900893581,30.164615761551655,332
62,739.0228609001044,29.994869727327796,332
63,996.6535901461441,30.10724966282911,332
64,126.6239099762362,29.969787450539442,332
65,44.668129934825686,26.478742215675528,332
66,1068.0763025157614,29.99664053164396,332
67,1057.4166447434632,30.143978253524587,332
68,1070.9572220122704,30.14195039079889,332
69,1072.0750968014318,30.14195039079889,332
70,980.1840008464886,30.029976580718785,332
71,712.2194642349051,30.10103439650234,332
72,615.3147777990116,29.777092067480286,332
73,1072.1243460964395,30.14195039079889,332
74,485.1134018398403,30.064958508065963,332
75,876.4092083391604,30.173766857702088,332
76,488.34246989095067,30.221202429584977,332
77,231.43945772013228,30.178147934175378,332
78,846.5921816319748,30.078187102620024,332
79,1072.0868325580477,30.14195039079889,332
80,470.98746833193354,30.026926701507023,332
